kv27,polly moran,,,,
kv27,mae murray,cameo role,,,
kv32,wallace beery,,down and out,,
kv32,jackie cooper,,kid,,
kv34,joel mccrea,,,,
kv34,john halliday,,,,
kv34,dolores delrio,,,,
kv38,gary cooper,,author,,
kv38,anna sten,,farmer's daughter,,
kv38,helen vinson,,,,
kv38,ralph bellamy,,,,
kv40,anne shirley,,embarrassed daughter,,AAN
kv40,barbara oneil,,,,
kv40,alan hale,,,,
kv40,marjorie main,,,,
kv40,tim holt,,,,
kv40,nella walker,,,,
kv40,laraine day,bit role,soda jerk,,
kv42,spencer tracy,,ranger commander,,
kv42,ruth hussey,,,,
kv42,hank worden,,,,
kv43,brian aherne,,,,
kv43,louis hayward,,,,
kv43,laraine day,,,,
kv43,henry hull,,,,
kv50,brian donlevy,,"immigrant, succeeds",,
kv50,ann richards,,,,
kv50,john qualen,,,,
kv50,walter abel,,,,
kv50,stephen mcnally,,,,
kv54,rita hayworth,,sumptuous dancer and singer,,
kv54,phil silvers,,dancer,,
kv54,lee bowman,,,,
kv54,otto kruger,,,,
kv54,eve arden,,,,
kv55,irene dunne,,"widow, gets engaged to teen",,
kv55,charles boyer,,"sculptor, gets engaged to teen",,
kv55,charles coburn,,,,
kv55,mona freeman,,,,
kv55,elizabeth patterson,,,,
kv56,jennifer jones,,sexy half-breed,Pearl Chavez,AAN
kv56,joseph cotten,,gentle lover,Jess,
kv56,gregory peck,villain,"spoiled, febrile brother",Lewt,
kv56,lillian gish,,patriarch's wife,,AAN
kv56,walter huston,,preacher,,
kv56,herbert marshall,,,,
kv56,charles bickford,,,,
kv56,tilly losch,,,,
kv56,joan tetzel,,,,
kv56,harry carey,,,,
kv56,otto kruger,,,,
kv56,sidney blackmer,,,,
kv58,gary cooper,,idealistic architect,Howard Roark,
kv58,patricia neal,,,Dominique,
kv58,raymond massey,,,,
kv58,kent smith,,,,
kv58,robert douglas,,,,
kv58,henry hull,,,,
kv58,ray collins,,,,
kv58,jerome cowan,,,,
kv59,david brian,,"Chicago magnate, lover",,
kv59,minor watson,,"old man, killed",,
kv59,ruth roman,,,,
kv59,dona drake,,,,
kv60,jennifer jones,,sexy,,
kv60,charlton heston,,lover,,
kv60,karl malden,,,,
kv60,josephine hutchinson,,,,
kv61,kirk douglas,,wandering cowboy,,
kv61,jeanne crain,,widow rancher,,
kv61,claire trevor,,,,
kv61,william campbell,,cattle baron,,
kv61,jay c. flippen,,,,
kv61,richard boone,,,,
kv61,jack crain,,,,
kv62,doris day,,singer,Ruth Etting,
kv62,jimmy cagney,,vicious lover,,
kv62,cameron mitchell,,,,
kv62,robert keith,,,,
kv62,tom tully,,,,
kv62,harry bellaver,,,,
kv64,henry fonda,,officer,,
kv64,audrey hepburn,,,Natasha Rostov,
kv64,herbert lom,,emperor,Napoleon,
kv64,oscar homolka,,,,
kv64,vittoria gassman,,,,
kv64,anita ekberg,,,,
kvr10,linda hunt,,"bag lady, finds bill",Angelina,
kvr10,elizabeth shue,,"waitress, writer, Sam's new girl",,
kw10,lauren tewes,,TV newswoman,,
kw10,jennifer jason leigh,,,,
lab10,lee marvin,,macho rival,,
lab10,mary murphy,,understanding waitress,,
lab10,robert keith,,motorcyclist,,
lab10,jay c. flippen,,,,
lab10,ray teal,,,,
lab30,joan hackett,villain,greedy medium,,
lab31,angie dickinson,love interest,"suicidal club member, loved",,
lac20,eric portman,,,,
lac20,flora robson,,dignitary,Mrs.~Roosevelt,
lac20,sheila sim,,,,
lac20,isabel jeans,,,,
lac20,walter fitzgerald,,,,
lac20,philip friend,,,,
lac25,derek farr,,"son, bounder",,
lac25,stephen murray,,baronet,,
lac25,nigel patrick,,,,
lac35,derek farr,,"young barrister, defendssuspect",,
lac35,cathy odonnell,,taxidriver's bride,,
lac35,ian hunter,,prosecutor,,
lac35,maurice denham,,,,
lah10,edward vansloan,,traveller,van Helsing,
lah10,gloria holden,,"countess, vampire",Marya Zaleska,
lah10,otto kruger,hero,hero,,
lah10,hedda hopper,,,,
lah10,nan grey,,,,
laj13,margaux hemingway,,raped,,
laj13,chris sarandon,savior,"sister, traps rapist",,
laj13,anne bancroft,,,,
laj13,perry king,,,,
laj13,mariel hemingway,,young teenager,,
laj13,robin gammell,,,,
laj18,joanne woodward,,dedicated teacher,,
laj18,charles durning,,,,
laj18,henderson forsythe,,,,
laj18,william russ,,,,
laj20,peter strauss,,spaceship salvage expert,,
laj20,molly ringwald,,,,
laj20,michael ironside,,,,
laj20,andrea marcovicci,,,,
laj20,ernie hudson,,,,
lal2,ray milland,,,,
lal2,ruth hussey,,,,
lal2,gail russell,,,,
lal2,donald crisp,,,,
lal2,cornelia otis skinner,,,,
lal2,barbara everest,,,,
lal2,alan napier,,,,
lal4,joel mccrea,,,,
lal4,gail russell,,"governess, suspicious",,
lal4,herbert marshall,,,,
lal17,lana turner,,newspaper woman,,
lal17,barry sullivan,,war correspondent,,
lal17,glynis johns,,widow,,
lal17,sean connery,,villager,,
lak1,kathleen turner,villain,"seducer wife, topless",Maddy,
lak1,william hurt,victim,betrayed lawyer,Ned,
lak1,ted danson,,,,
lak2,tom berenger,,college friend,,
lak2,glenn close,,,,
lak2,jeff goldblum,,college friend,,
lak2,william hurt,,college friend,,
lak2,kevin kline,,college friend,,
lak2,mary kay place,,,,
lak2,meg tilly,,lovely,,
lak2,jobeth williams,,,,
lak9,kevin kline,,landgrabber,,
lak9,danny glover,,hero,,
lak13,william hurt,,"writer, lost son, depressed",Macon Leary,
lak13,kathleen turner,,"wife, leaves, tries again",,
lak13,geena davis,savior,"ditzy, free-spirited dog trainer, gets husband",,AA
lak13,david ogden stiers,sidekick,fat brother,,
lak14,tracey ullman,,spunky wife,,
lak14,kevin kline,,"philandering husband, pizzerai owner",,
lak14,joan plowright,,determined Yoguslav mother-in-law,,
lak14,william hurt,,"befuddled cousin, killer",,
lak14,phoebe cates,,"beauty, seduced",,
lak14,river phoenix,,busboy,,
lak15,kevin kline,,"mild man, idealistic lawyer",,
lak15,danny glover,,"savior, tow-truck operator",,
lak15,alfre woodard,,"sexy, introduced to tow-trucker",,
lak15,steve martin,,"friend, heedless movie producer",,
lak16,meg ryan,love interest,insecure,,
lak16,kevin kline,"villain, hero",French jewel thief,,
lak18,dennis quaid,sidekick,"ailing dentist, gunslinger",Doc Holliday,
lak18,gene hackman,,Wyatt's father,,
lak18,mark harmon,villain,,Bat Masterson,
lak18,catherine ohara,,sarcastic,Allie,
lan1,faye dunaway,,"widow, and double",,
lar2,margaret lockwood,,,,
lar2,james mason,,man,,
lar2,phyllis calvert,,,,
lar2,stewart granger,,,,
lar4,margaret lockwood,,lady takes to crime,,
lar4,james mason,,highwayman,,
lar4,griffith jones,,,,
lar4,patricia roc,,,,
lar4,michael rennie,,,,
lar4,enid stamptaylor,,,,
lar4,felix aylmer,,,,
lar4,david horne,,,,
lar8,diana dors,,,,
lb13,dan oherlihy,,shipwrecked,,AAN
lb14,arturo decordova,,"jealous, suspicious aristocrat husband",,
lb18,maria felix,,,,
lb26,jeanne moreau,,chambermaid,,
lb26,michel piccoli,,,,
lb28,catherine deneuve,,"housewife, becomes part-time prostitute",,
lb30,laurent terzieff,,tramp,,
lb30,paul frankeur,,tramp,,
lb30,delphine seyrig,,,,
lb30,edith scon,,,,
lb30,michel piccoli,psychopath,marquis,deSade,
lb30,alain cuny,,,,
lb32,fernando rey,,count,,
lb32,catherine deneuve,,beautiful ward,,
lb33,stephane audran,,,,
lb33,fernando rey,,,,
lb33,delphine seyrig,,,,
lb33,jeanpierre cassel,,,,
lb33,paul frankeur,,,,
lb33,michel piccoli,,,,
lb34,monica vitti,,,,
lb34,jeanclaude brialy,,,,
lbe10,jeanne moreau,cameo role,make-up advisor,,
lbf10,isabelle huppert,,,,
lbu1,carol marsh,,puppeteer,,
lbu1,stephen murray,,story teller,Lewis Carrol,
lbu1,felix aylmer,,,Dr. Liddell,
lbn10,john agar,,tries to stop Zontar,,
lca10,michel piccoli,,"criminal, dead father's partner",,
lch1,yaphet kotto,,"black robber, get's involved with potential victims",,
lch1,andrew duggan,,rich employer,,
lch1,joyce vanpatten,,condescending housewife,,
lch14,andy kaufman,agent,Psy,"police officer, starts shooting into parade",
lch15,broderick crawford,,FBI chief,Edgar Hoover,
lch15,jose ferrer,,,,
lch15,michael parks,,,,
lch15,rip torn,,,,
lch15,celeste holm,,,,
lch15,howard dasilva,,president,Franklin Roosevelt,
lch15,june havoc,,,,
lch15,john marley,,,,
lch15,andrew duggan,,,,
lch15,lloyd nolan,,,,
lch25,michael moriarty,hero,"hero, slays monster",Jimmy Quinn,
lch25,candy clark,love interest,girlfriend,,
lch25,david carradine,agent,detective,,
lch25,richard roundtree,agent,detective,,
lch39,eric roberts,savior,sr,,
lch39,james earl jones,agent,police lieutenant,Spencer,
lch39,janine turner,victim,"woman, faints, picked by fake ambulance",,
lch39,red buttons,villain,sr,,
lch45,kim basinger,,sr,,
lco10,lou ferrigno,,muscleman,,
lco10,sybil danning,,,,
lco10,brad harris,,,,
lco10,william berger,,,,
lco10,ingrid anderson,,,,
lco10,rossana podesta,,,,
lcs10,ralph byrd,,,,
lcs10,george reeves,,,,
ldf10,jimmie vanpatten,,,,
ldf10,tom reilly,,,,
ldf10,ed destefane,,,,
ldf10,mike norris,,,,
ldf10,ernest borgnine,,,,
ldf10,lynda day george,,,,
ldf10,richard roundtree,,,,
leg12,donald woods,,young businessman,,
leg12,lupe velez,,temperamental Mexican wife,,
leg12,leon errol,,error-prone uncle,,
leg23,lon chaney,,mummy,,
leg33,joe e. brown,,"professor, performs summeres in burlesque",,
leg33,june havoc,,,,
leg36,peter coe,,priest,,
leg36,martin kosleck,,priest,,
leg36,holmes herbert,,,,
leg40,buddy hackett,,incomptent fireman,,
leg40,spike jones,,band,,
leg40,hugh obrian,,,,
leh10,kent smith,,"husband, suspect, suicide",,
leh10,jane greer,,scared wife,,
leh10,robert webber,,lawyer,,
leh20,ed gardner,,killed partner,,
leh20,john fiedler,,mortician,,
leh21,howard duff,,helpful executive,,
leh21,jan sterling,,"associate's wife, helped",,
lej8,henry fonda,,hero,,
lej8,hattie mcdaniel,,,,
lej8,stanley ridges,,,,
lej8,miles mander,,,,
lej10,joan blondell,,"cabaret dancer, marries scion, rejected by family, nearly convicted of murdering husband",Jenny Blake,
lej10,john wayne,hero,Cabaret owner,Frank Morgan,
lej10,ray middleton,,,,
lej10,philip merivale,,,,
lej10,blanche yurka,,,,
lej10,edith barrett,,,,
lej10,montagu love,,judge,,
lej10,minerva urecal,villain,"nasty spinster sister, makes poison drink",,
lej10,gertrude astor,,straight comic,,
lej10,dolores gray,,singer Dolores,,
lej12,joan blondell,,sister,,
lej12,binnie barnes,,sister,,
lej12,janet blair,,sister,,
lej12,john howard,,corpse in hotel room,,
lej12,robert benchley,,,,
lej12,eric blore,,,,
lej12,una oconnor,,,,
lek10,farley granger,,,,
lek10,ann miller,,,,
lek10,s.z. sakall,,,,
lek10,robert keith,,,,
lek10,fay wray,,,,
lek10,billie burke,,,,
lek10,nat king cole,,band leader,,
lek10,william campbell,,,,
len3,leonard nimoy,,techie,,
len3,deforest kelley,,doctor,,
len3,james doohan,,,Scotty,
len3,walter koenig,,,,
len3,george takei,,,Sulu,
len3,judith anderson,,,,
len3,robert hooks,,,,
len3,james b. sikking,,,,
len4,leonard nimoy,,,,
len4,catherine hicks,,biologist,Gillian Taylor,
len4,deforest kelley,,doctor,,
len4,brock peters,,,Cartwright,
len4,nichelle nichols,,commander,,
len4,john schuck,,Klingon ambassador,,
len4,jane wyatt,,Spock's mother,,
len4,walter koenig,,,,
len8,tom selleck,,playboy architect,Peter,
len8,steve guttenberg,,playboy,Michael,
len8,ted danson,,"playboy actor, presumed father",Jack,
len8,nancy travis,,"British actress, can't take care of baby alone",Sylvia,
len8,celeste holm,,Jack's mother won't help,Mrs. Hathaway,
len8,paul guilfoyle,,,,
len10,diane keaton,,divorced mother,,
len10,james naughton,,lawyer ex-husband,,
len10,liam neeson,,"sensual sculptor, boyfriend",,
len10,asia viera,,fearful daughter,,
len10,jason robards,,fogey defense lawyer,,
len10,ralph bellamy,,bully grandfather,,
len10,teresa wright,,sweet grandmother,,
len10,tracy griffith,,defiant aunt,,
len12,christine lahti,,,May,
len12,mary stuart masterson,,"wife, infertile",Daphne,
len12,robert prosky,,,E.T.,
len12,anne jackson,,,Adele,
lep10,barry nelson,,"psychology professor, places ad to learn about muderers",Parkinson,
lep10,edward andrews,,"professional hitman, meets Parkinson, gives advice",,
lep10,patricia breslin,,unfaithful wife,Doris,
les80,grant withers,,,,
les100,roland winters,agent,detective,,
les110,yvonne decarlo,,,,
les110,carlos thompson,,,,
les110,raymond burr,,,,
les110,leif erickson,,,,
les110,anthony caruso,,,,
leb10,stephen rea,,"husband, town planner",,
leg5,james ellison,,,,
leg10,lupe velez,,Mexican spitfire,,
lfo10,russ tamblyn,hero,midget hero,,
lfo10,terrythomas,villain,villain,,
lfo10,peter sellers,villain,villain,,
lfo10,alan young,,,,
lfz1,jennifer jason leigh,,"rookie drug cop , junkie",,
lfz1,sam elliott,,,,
lgc10,vittorio desica,,,,
lgc10,gina lollobrigida,,,,
lgg10,whit reichert,,,,
lgg10,tom murray,,,,
lgg10,rich cosentino,,,,
lgr10,julie newmar,,,,
lgr10,lloyd bochner,,,,
lgr10,bill gerber,,,,
lgr10,eliza garrett,,,,
lgr10,kit mcdonough,,,,
lgr10,james phipps,,,,
lgr10,jane dulo,,,,
lgr10,amy freeman,,,,
lgt19,dana wynter,,assistant,,
lgt19,karel stepanek,,,,
lgt19,laurence naismith,,,,
lgt19,geoffrey keen,,,,
lgt19,michael hodern,,,,
lgt19,maurice denham,,,,
lgt19,esmond knight,,,,
lgt23,michael caine,,rake,,AAN
lgt23,vivien merchant,,,,AAN
lgt23,shirley anne field,,,,
lgt23,millicent martin,,,,
lgt23,jane asher,,,,
lgt23,julia foster,,,,
lgt23,shelley winters,,,,
lgt23,eleanor bron,,,,
lgt23,denholm elliott,,back-alley abortonist,,
lgt25,sean connery,hero,agent,James Bond 007,
lgt25,mie hama,,Japanese pretend wife,,
lgt25,desmond llewellyn,,chief,Q,
lgt25,charles gray,,crime head,,
lgt25,donald pleasence,,meany,Blofeld,
lgt25,bernard lee,,,,
lgt25,akiko wakabayashi,,,,
lgt25,karin dor,,,,
lgt25,lois maxwell,,secretary,Miss Moneypenny,
lgt25,alexander knox,,US president,,
lgt31,roger moore,hero,agent,James Bond 007,
lgt31,richard kiel,villain,"huge evil, metal-biting agent",Jaws,
lgt31,barbara bach,,Russian agent,,
lgt31,curt jurgens,villain,"captain, villain",,
lgt31,lois maxwell,,secretary,Miss Moneypenny,
lgt31,walter gotell,,,,
lgt31,bernard lee,,,,
lgt31,edward desouza,,,,
lgt31,desmond llewellyn,,chief,Q,
lgt32,roger moore,hero,agent,James Bond 007,
lgt32,lois chiles,hero,scientist heroine,,
lgt32,michel lonsdale,,megalomaniac industrialist; Drax,,
lgt32,richard kiel,,"huge mean agent, converts",,
lgt32,desmond llewellyn,,chief,Q,
lgt32,lois maxwell,,secretary,Miss Moneypenny,
lgt32,blanche ravalec,,,Dolly,
lgt32,corinne clery,,,,
lgt33,michael caine,,alcoholic tutor,Frank,
lgt33,julie walters,,"feisty working-class hairdresser, wants to be educated",Rita,
lgt40,pauline collins,,"housewife, escapes",,AAN
lgt40,tom conti,,greek lover,,
lgt45,julie walter,,dance student,,
lgt45,shelley winters,,practice pianist,,
lha1,anton glanzelius,,boy,,
lha1,anki liden,,sick mother,,
lha1,ingmari carlssen,,aunt,,
lha1,melinda kinnaman,,"sexy neighbor, girlfriend",,
lha5,holly hunter,,independent sister,,
lha5,richard dreyfuss,,"brash salesman, marries, upsets, dies",,
lha5,laura sangiacomo,,"frisky sister, marries",,
lha5,gena rowlands,,mother,,
lha10,mary steenburgen,,"itchy housewive, sexy",,
lha10,crispin glover,,buddy,,
lha16,charlize theron,,spoiled,Cindy,
lha16,michael caine,,"kindly orphanage director, does abortions",,AA
lha17,lena olin,victim,"battered wife, becomes chocolate maker",,
lhe2,cantilene,,"rich American, convalescing",Lauris Dudley Gold,
lhe4,eve francis,,tragic cabaret dancer,Sybilla,
lhk3,ruth gordon,,"gentell widow, murders",,
lhk3,geraldine page,victim,murdered housekeeper,,
lhk3,rosemary forsyth,,,,
lhk3,robert fuller,,,,
lhk12,patrick duffy,,,,
lhk12,belinda j. montgomery,,,,
lhk12,victor buono,,,,
lhk12,art lund,,,,
lhm10,clint walker,hero,Cheyenne Indian,,
lhm3,cliff robertson,,naval luitenant,Kennedy,
lhm3,ty hardin,,ensign,,
lhm3,james gregory,,commander,,
lhm3,robert culp,,,,
lhm3,robert blake,,sailor,,
lhm3,grant williams,,captain,,
lhm10,gary coleman,,angel,Michael,
lhm10,robert guillaume,,teacher,Mr.~Blake,
lhm10,june allyson,,ex-star mother,,
lho2,david niven,,pilot,,
lho2,rosamund john,,,,
lho2,roland culver,,,,
lho2,david horne,,,,
lia10,richard harris,,"inarticulate miner, becomes rugby player",,AAN
lia10,rachel roberts,,bruised Woman,,AAN
lia10,colin blakely,,,,
lia10,alan badel,,,,
lia10,william hartnell,,,,
lia10,arthur lowe,,,,
lia10,miriam brickman,,,,
lia20,malcolm mcdowell,,rebel schoolboy,,
lia20,david wood,,,,
lia20,richard warwick,,,,
lia20,robert swann,,,,
lia20,christine noonan,,,,
lia20,arthur lowe,,,,
lia20,miriam brickman,,,,
lia30,malcolm mcdowell,,,,
lia30,rachel roberts,,,,
lia30,ralph richardson,,,,
lia30,helen mirren,,,,
lia50,bette davis,,blind sister,,
lia50,lillian gish,,older sister,Sarah,
lia50,vincent price,,old aristocrat,,
lia50,ann sothern,,cheery neighbor,,
lia50,mary steenburgen,,young,Sarah,
lib1,ruth chatterton,,"wealthy woman, sinks low",,AAN
lib1,raymond hackett,,"son, defender",,AAN
lib1,sidney toler,,,,
lib1,lewis stone,,,,
lib2,roland young,,,,
lib2,boris karloff,,,,
lib2,john loder,,,,
lib2,polly moran,,,,
lib2,john miljan,,,,
lic10,sarah miles,,,,
lic10,kris kristofferson,,,,
lic10,jonathan kahn,,,,
lic20,michael okeefe,,,,AAN
lic20,blythe danner,,,,
lic30,jacqueline bisset,,roommate's mother,,
lic30,rob lowe,,shy studentr,,
lic30,andrew mccarthy,,,,
lic30,cliff robertson,,,,
lih10,everett sloane,,,,
lis10,veronica hurst,,,,
lis10,peter bull,,,,
liw9,giancarlo giannini,,"communist deckhand, lover",,
liw9,mariangela melato,,"rich blonde shrew, marooned",,
liw10,giancarlo giannini,,"amoral groveling deserter, captured, survivor",Pasqualino,
liw10,fernando rey,,imprisoned anarchist,,
liw10,shirley stoler,,concentration camp commandant,,
liw10,enzo vitale,villain,Mafia don,,
liw10,mario conti,villain,"pimp, murdered, cut up",,
liw10,piero diorio,,"Italian soldier, guiltridden",,
liw10,ermelinda defelice,innocent,mother,,
liw10,lucio amelio,,lawyer,,
liw14,marcello mastroianni,,,,
liw14,sophia loren,,sr,,
liw14,giancarlo giannini,,,,
liw20,michele placich,,,,
liw25,sophia loren,,wife,,
liy20,jobeth williams,,divorced movie critic,Natalie,
liy20,talia shire,,"nun, helped with abortion",Maggie,
liy20,lindsay crouse,,"dumped, resentful",Rheza,
liy20,helen slater,,married to natalie's ex,Hannah,
lje1,dinah sheridan,,"mother, trying to prove husband innocent",,
lje1,william mervyn,,"father, imprisoned as spy",,
lje1,jenny agutter,,,,
lje1,bernard cribbins,,,,
lje2,laurence naismith,,"old man, regrets deeds as ghost",,
lje2,diana dors,,"young widow, helps out",,
lje2,james villiers,,,,
lje2,david lodge,,,,
lje2,dorothy alison,,,,
lje4,billie whitelaw,,,,
ljo10,elizabeth rush,,,,
ljo10,ele grigsby,,,,
lka1,shirley stoler,villain,fat murderess,Martha Beck,
lka1,tony lobianco,villain,sleazy charmer murdere,Ray Fernandez,
lla5,johnny weissmuller,hero,,Jungle Jim,
lla5,sheila ryan,,,,
lla5,lyle talbot,,,,
lla10,johnny weissmuller,,,Jungle Jim,
llb21,john barrymore,,captain,,
llb21,joan bennett,,distraught fiancee,,
llb21,lloyd hughes,,,,
llb21,walter long,,,,
llb35,jimmy cagney,,"determined director, dancer",,
llb35,joan blondell,,blonde dancer,,
llb35,ruby keeler,,Asian dancer,,
llb35,frank mchugh,,,,
llb35,guy kibbee,,dancer,,
llb35,ruth donelly,,,,
llb35,hugh herbert,,,,
llb35,claire dodd,,,,
llb35,herman bing,,,,
llb35,hobart cavanaugh,,,,
llb35,dave obrien,,,,
llb35,jimmy conlin,,,,
llb36,warner baxter,,producer-director,,
llb36,peggy sawyer,,"understudy, must go on",,
llb36,bebe daniels,,fading star,,
llb36,george brent,,star's lover,,
llb36,ginger rogers,,gold-digging chorine,,
llb36,guy kibbee,,sugar daddy,,
llb36,una merkel,,chorine,,
llb40,al jolson,,singer,,
llb40,kay francis,,dancer,,
llb40,dolores delrio,,,,
llb40,ricardo cortez,,,,
llb53,bette davis,,"nightclub hostess, threatened",,
llb53,lola lane,,,,
llb53,isabel jewell,,,,
llb53,eduardo cianelli,,gangster,,
llb53,mayo methot,,older hostess,,
llb53,allen jenkins,,,,
llb55,pat obrien,,convict,,
llb55,ann sheridan,,"sister, loves warden",,
llb55,joseph sawyer,,,,
llb57,edward g. robinson,,"beer baron, ex-bootlegger",,
llb57,jane bryan,,,,
llb57,ruth donelly,,,,
llb57,allen jenkins,,beer salesman,,
llb57,john litel,,,,
llb57,harold huber,,,,
llb61,george brent,,naval aviator,,
llb61,john payne,,"naval aviator, after same girl",,
llb61,frank mchugh,,,,
llb61,victor jory,,,,
llb62,rosemary lane,,,,
llb62,donald crisp,,,,
llb62,harvey stephens,,,,
llb62,charles middleton,,,,
llb62,ward bond,,,,
llb62,john miljan,,,,
llb64,george raft,,,,
llb64,william holden,,,,
llb64,flora robson,,,,
llb64,jane bryan,,,,
llb64,paul kelly,,,,
llb64,lee patrick,,,,
llb64,henry oneill,,,,
llb67,pat obrien,,coach,Knot Rockne,
llb67,ronald reagan,,football playeer,,
llb67,donald crisp,,,,
llb67,albert basserman,,,,
llb67,john qualen,,,,
llb68,edward g. robinson,,"gangster, goes to Europe, converts to monk on return",Brother Orchid,
llb68,ann sothern,,,,
llb68,donald crisp,,,,
llb68,ralph bellamy,,,,
llb68,allen jenkins,,,,
llb68,cecil kellaway,,,,
llb68,morgan conway,,,,
llb68,paul guilfoyle,,,,
llb78,raymond massey,,captain,,
llb78,alan hale,,coxwain,,
llb78,julie bishop,,bar singer,,
llb83,june haver,,adventurous waitress,,
llb83,john payne,,old sailor,,
llb83,connie marshall,,young sister,,
llb83,charlotte greenwood,,mean landlady,,
llb83,lee patrick,,"brother, enlisted, lost",,
llb85,mark stevens,,songwriter,Joseph E. Howard,
llb85,june haver,,,,
llb85,reginald gardiner,,,,
llb85,william frawley,,,,
llb85,gene nelson,,,,
llb90,lucille ball,,,,
llb90,william holden,,suitor,,
llb95,mitzi gaynor,,ambitious singer,Lotta Crabtree,
llb95,dale robertson,,,,
llb95,dennis day,,,,
llb95,james barton,,,,
llb95,una merkel,,,,
llb97,wallace ford,,,,
llb100,jane russell,,"rejected heiress, disguises",,
llb100,gilbert roland,,dashing comedy star,,
llb100,john wengraf,,,,
llb100,michael stangel,,,,
llb100,kim novak,,model,,
llg10,demi moore,,,,
lll10,tom berenger,,meticulous Marine sniper,,
lm2,marie prevost,,bored socialite,,
lm2,matt moore,,,,
lm2,myrna loy,,,,
lm9,lew ayres,,soldier,Paul Baumer,
lm9,louis wolheim,,a-military,Katzinsky,
lm9,slim summerville,,,Tjaden,
lm9,john wray,,,Himmelstoss,
lm9,ben alexander,,,Kemmerick,
lm9,beryl mercer,,,Mrs. Baumer,
lm9,ernest borgnine,,,,
lm9,richard thomas,,,,
lm10,adolphe menjou,,reporter,,AA
lm10,pat obrien,,,Hildy Johnson,
lm10,mary brian,,,Peggy,
lm10,edward everett horton,,,Bensinger,
lm10,walter catlett,,,Murphy,
lm10,george e. stone,,,Earl William,
lm10,slim summerville,,,Pincus,
lm11,joan crawford,,torrid shady lady,Sadie Thompson,
lm11,walter huston,,bigotted professional reformer,,
lm11,william gargan,,"bluff, amorous marine",,
lm11,beulah bondi,,,,
lm11,guy kibbee,,shpping company owner,,
lm15,bing crosby,,,,
lm15,ethel merman,,,,
lm15,charles ruggles,,,,
lm15,chill wills,,,,
lm15,arthur treacher,,,,
lm17,burgess meredith,,"shrewd ranchhand, protector",George,
lm17,bob steele,,sadistic foreman,Curley,
lm17,charles bickford,,,,
lm17,roman bohnen,,,,
lm17,leigh whipper,,bitter black,Crooks,
lm17,betty field,,Curley's flirty wife,Mae,
lm20,errol flynn,,,,
lm20,ann sheridan,,,,
lm20,judith anderson,,,,
lm20,ruth gordon,,,,
lm20,nancy coleman,,,,
lm20,helmut dantine,,,,
lm20,morris carnovsky,,,,
lm20,charles dingle,,,,
lm20,john beal,,,,
lm20,richard fraser,,,,
lm20,helene thimig,,,,
lm22,dana andrews,,"American pilot, prisoner, executed",,
lm22,richard conte,,prisoner,,
lm22,farley granger,,,,
lm22,sam levene,,,,
lm22,richard loo,,Japanese officer,,
lm25,dana andrews,,soldier,,
lm25,richard conte,,soldierr,,
lm25,sterling holloway,,,,
lm25,lloyd bridges,,,,
lm26,barbara stanwyck,villain,adolescent murderer,Martha,
lm26,van heflin,,"witness, becomes gambler",,
lm26,kirk douglas,wimp,"wimp, marries Marth, becomes district attorney",,
lm26,judith anderson,,"sadistic autie, killed",,
lm26,lizabeth scott,,,,
lm29,ingrid bergman,innocent,"suicidal, rescued, unfaithful",,
lm29,charles boyer,savior,"refugee, savior, revengeful",,
lm29,charles laughton,,,,
lm29,louis calhern,,,,
lm32,michael rennie,,outlaw,Jean Valjean,
lm32,robert newton,,,,
lm32,edmund gwenn,,,,
lm32,debra paget,,,,
lm100,john beal,,new foreman,,
lm100,rod steiger,,resentful tractor driver,,
lm110,frank sinatra,,"head rat, plans casino robbery",,
lm110,dean martin,,"rat, entertainer, participates in robbery",Danny Ocean,
lm110,peter lawford,,rat,Jimmy,
lm110,richard conte,,"rat, wires",,
lm110,angie dickinson,,Danny's wife,,
lm110,cesar romero,,rat,,
lm110,richard benedict,,rat,Cicely,
lm110,patrice wymore,,"Duke's fiancee, discovers Danny, Jimmy's mother",,
lm110,akim tamiroff,,"super detective, promises to return money",Duke Santos,
lm110,henry silva,,"old rat, dies from heartattack after robbery",Tony Bergdorf,
lma2,jeanne moreau,,love,,
lma2,maurice ronet,,"lover, kills husband, get stuck in elevator",,
lma2,lino ventura,,hated husband,,
lma2,georges poujouly,,,,
lma2,miles davis,,musician,,
lma5,brigitte bardot,,"actress, ruined",,
lma5,marcello mastroianni,,,,
lma10,brigitte bardot,,anarchist's daughter,,
lma10,george hamilton,,,,
lma18,benoit ferreux,,adolescent,,
lma18,lea massari,,devoted mother,,
lma18,daniel gelin,,impatient doctor father,,
lma21,brooke shields,,prostitute,,
lma21,susan sarandon,,mother,,
lma21,keith carradine,,"photographer, marries prostitute",E.J. Belloq,
lma21,antonio fargas,,,,
lma21,diana scarwid,,,,
lma23,wallace shawn,,pragmatic,Wallace Shawn,
lma23,andre gregory,,transcendental,Andre Gregory,
lma24,burt lancaster,,former numbers runner and bodyguard,,
lma24,susan sarandon,innocent,croupier to be,,
lma24,kate reid,,widow of mobster,,
lma24,donald sutherland,,,,
lma26,sean penn,,,,
lma26,jack warden,,,,
lma26,wallace shawn,,,,
lma26,larry riley,,,,
lma26,trididad silva,,,,
lma26,christine baranski,,,,
lma26,irwin corey,,,,
lma35,michel piccoli,,"vineyard manager, son of Mm.Vieuzac, widower",,
lma35,mioumiou,,greedy sister,,
