JIv21,The Slaves of New York,1975,Drama,
JIv28,The Europeans,1979,Drama,
JIv30,Heat and Dust,1982,Drama,India
JIv33,The Bostonians,1984,Drama,MA
JIv35,A Room with A View,1986,romantic,Italy
JIv37,Maurice,1987,Drama,England
JIv40,Mr.~and Mrs.~Bridge,1990,Drama,KA
JIv42,Howard's End,1992,Drama,England
JIv42,The Remains of the Day,1993,Drama,England
JIv45,Jefferson in Paris,1995,biographical Picture,France
JIv47,Surviving Picasso,1997,biographical Picture,
JIv51,The Golden Bowl,2001,Drama,England
KaS10,Children of Hiroshima,1953,,
KaS14,The Wolf,1956,,
KaS20,The Island,1961,Drama,
KaS23,Ningen,1963,,
KaS25,Onibaba,1964,,
KaS30,Kuroneko,1967,,
LgC10,"Bread, Love, and Dreams",1953,,
LgC20,"Infancia, vocazione e prime esperienze do Giacomo Casanova Veneziano",1975,adventure,Italy
LgC30,La Boheme,1988,"musical, Drama",France
LiA10,This Sporting Life,1963,Drama,England
LiA20,If ...,1968,Drama,England
LiA30,O Lucky Man,1972,Drama,England
LiA40,Brittania Hospital,1982,,
LiA50,The Whales of August,1987,,
MCy2,Stella,1955,Drama,Greece
MCy3,The Girl in Black,1955,Drama,Greece
MCy5,Electra,1962,Drama,Greece
MCy8,Zorba the Greek,1965,violence,Greece
MCy10,The Trojan Women,1971,Drama,"Turkey, Greece"
MCy11,Iphigenia,1976,Drama,Greece
NLr10,Beggone Dull Care,1953,cartoon,
NuJ1,Night People,1954,thriller,Germany
NuJ2,Black Widow,1954,,
NuJ3,How to Be Very Very Popular,1955,comedy,
NuJ4,The Man in The Gray Flannel Suit,1956,Drama,"Italy, New York, CN, France"
NuJ6,The Three Faces of Eve,1957,Drama,USA
NuJ7,The Man Who Understood Women,1957,romantic,
NuJ10,The World of Henry Orient,1964,,
RDW2,Beneath the 12-Mile Reef,1953,adventure,Cuba
RDW7,Caribbean Mystery,1954,mystery,England
RDW10,Love Me Tender,1956,musical,USA
RoA3,Apache,1954,,
RoA4,Vera Cruz,1953,"western, Drama",Mexico
RoA5,"Kiss Me, Deadly",1955,Cops and Robbers,"New York, Canada"
RoA7,The Big Knife,1955,Drama,Canada
RoA11,Attack!,1957,violence,
RoA22,Sodom and Gomorrah,1962,History,Palestine
RoA23,Whatever Happened to Baby Jane?,1962,,Canada
RoA25,"Hush Hush, Sweet Charlotte",1964,"Drama, horror",LA
RoA26,The Flight of the Phoenix,1965,adventure,Libya
RoA28,Dirty Dozen,1966,violence,
RoA30,The Killing of Sister George,1968,,
RoA32,The Legend of Lylah Clare,1968,Drama,Canada
Roa35,Too Late the Hero,1969,,
RoA41,Grissom Gang,1971,violence,New York
RoA45,Ulzana's Raid,1972,western,AZ
RoA48,Emperor of the North Pole,1973,Drama,
RoA57,Hustle,1975,Drama,
RoA64,The Longest Yard,1975,comedy,USA
RoA65,Twilight's Last Gleaming,1976,,
RoA66,The Choirboys,1977,,
RoA68,The Frisco Kid,1979,"comedy, western",Canada
RoA70,All the Marbles,1981,comedy,USA
SSn1,Dream Wife,1953,romantic,
SSn2,The Buster Keaton Story,1957,biographical Picture,
StK1,Fear and Desire,1953,,
StK2,Killer's Kiss,1955,thriller,New York
StK3,The Killing,1956,thriller,
StK4,Paths of Glory,1958,Drama,France
StK5,Spartacus,1960,epic,Italy
StK6,Lolita,1962,Drama,
StK7,Dr.~Strangelove; Or How I learned to Stop Worrying and Love the Bomb,1963,black,USA
StK8,"2001, A Space Odyssey",1969,science fiction,Universe
StK9,A Clockwork Orange,1975,science fiction,England
StK10,Barry Lyndon,1975,adventure,
StK15,The Shining,1979,horror,Columbia
StK20,Full Metal Jacket,1987,violence,
StK21,Eyes Wide Shut,1999,romantic,Austria
VeS10,Ghost Ship,1953,,
VeS30,The Vampire Beast Craves Blood,1968,horror,England
WoR20,Village of the Damned,1960,science fiction,England
WoR25,Cairo,1963,Drama,Egypt
AMa10,Prisoner of War,1954,Drama,Korea
AMa50,The Longest Day,1962,Drama,
AMa56,Crack in the World,1965,science fiction,
AMa60,Birds Do It,1966,comedy,FL
AMa61,Around the World Under the Sea,1966,science fiction,
AWj5,A Generation,1954,Drama,Poland
AWj7,Kanal,1955,Drama,Poland
AWj10,Ashes and Diamonds,1958,Drama,Poland
AWj12,Lotna,1959,,Poland
AWj13,Innocent Sorcerers,1960,romantic,
AWj15,The Siberian Lady Macbeth,1961,Drama,Russia
AWj16,Samson,1961,Drama,
AWj20,Everything for Sale,1967,,
AWj22,Landscape after Battle,1970,Drama,Poland
AWj23,Birch Wood,1970,romantic,
AWj25,The Wedding,1972,,Poland
AWj27,The Promised Land,1974,,Poland
AWj29,The Shadow Line,1976,Drama,
AWj30,Man of Marble,1977,,
AWj31,Without Anesthesia,1978,Drama,Poland
AWj33,The Young Girls of Wilko,1979,romantic,Poland
AWj34,Orchestra Conductor,1980,,
AWj35,Man of Iron,1980,,
AWj37,Danton,1983,Drama,France
AWj38,A Love in Germany,1983,Documentary,"Germany, Poland"
AWj41,The Possessed,1988,,
AWj43,Chronicle of a Love Affair,1990,romantic,Poland
AWj45,Korczak,1990,,Poland
AWj46,Crime and Punishment,1990,,
AWj48,Hamlet IV,1991,,
AWj50,The Horse Hair Ring,1992,,Poland
GGr1,River Beat,1954,,
GGr8,SOS Pacific,1959,,
GGr9,The Mark,1960,,
GGr10,The Angry Silence,1960,,
GGr12,Diamond Head,1963,,
GGr18,Once is Not Enough,1975,Drama,Canada
GSc1,Macbeth,1954,Drama,
GSc2,Doll's House,1959,Drama,Norway
GSc3,Victoria Regina,1961,biographical Picture,
GSc4,Tempest,1963,Fant,
GSc5,Invincible Mr. Disraeli,1963,biographical Picture,
GSc6,Holy Terror,1965,Drama,
GSc8,Barefoot in Athens,1966,Drama,
GSc10,Elizabeth the Queen,1968,biographical Picture,
GSc14,Doctor's Wives,1970,soft or hard pornography,
GSc17,F. Scott Fitzgerald and the Last of the Belles,1974,Drama,
GSc18,Amelia Earhart,1976,biographical Picture,
GSc19,Right of Way,1984,Drama,
HLS10,Gog,1954,science fiction,
HoK5,Big House USA,1954,violence,
HoK8,The Girl in Black Stockings,1957,,
HoK10,Frankenstein - 1970,1958,horror,
HoK12,Andy Hardy Comes Home,1958,comedy,
IIl10,The Fast and Furious,1954,violence,"Mexico, Canada"
JAl10,The Vanishing Prarie,1954,"Documentary, cartoon",
JAl20,Fantasia 2000,1999,cartoon,
JJu10,The Golden Mistress,1954,adventure,Haiti
JWe1,Dragnet,1954,Cops and Robbers,
JWe3,Pete Kelly's Blues,1955,Drama,MO
JWe5,The D.I.,1957,,
JWe6,-30-,1959,Cops and Robbers,
JWe7,The Last Time I Saw Archie,1962,,
JWe12,Dragnet,1966,Cops and Robbers,Canada
KoI5,The Heart,1954,,
KoI8,The Punishment Room,1955,,
KoI10,The Burmese Harp,1956,Drama,Burma
KoI15,Odd Obsessions,1958,,
KoI20,Fires on the Plain,1959,,
KoI25,The Sin,1961,,
KoI30,An Actor's Revenge,1963,,
KoI35,Alone in the Pacific,1966,,
KoI40,To Love Again,1971,,
KoI45,The Wanderers,1973,,
KoI50,I am a Cat,1975,,
KoI55,The Inugami Family,1976,,
KoI60,Matababi,1977,,
KoI65,Queen Bee,1978,,
KoI67,Devil's Island,1978,,
KoI70,The Phoenix,1977,,
LaB10,The Wild One,1954,biographical Picture,Canada
LaB30,The Evil of Adelaide Winters,1964,thriller,
LaB31,Thanatos Palace Hotel,1965,thriller,
LNm10,The Night My Number Came Up,1954,Drama,England
LNm14,Dunkirk,1958,"History, Drama",France
MT10,Secret Agent,1980,,
NKo10,Magic City,1954,,
NKo15,Dracos -- The Ogre of Athens,1956,Drama,
NKo25,1922,1978,"Drama, History",Turkey
PeG3,Summer and Smoke,1960,,
PeG4,Becket,1964,Drama,England
PeG6,Hotel Paradiso,1966,romantic,France
PtF5,Attilo Flagello di Dio,1954,violence,Europe
PtF10,Le Fatiche di Ercole,1957,violence,Greece
SR1,Pather Panchali,1954,Drama,India
SR15,Aparajito,1956,Drama,India
SR20,Jalsaghar,1958,Drama,India
SR25,Apur Sansar,1959,Drama,India
SR30,Devi,1960,Drama,India
SR31,The Postmaster,1961,,Bengal
SR32,Samapti,1961,,
SR33,Monihara,1961,,
SR35,Kachenjunga,1962,Drama,
SR36,Mahangar,1963,Drama,India
SR37,Charulata,1964,Drama,India
SR38,Kapurush o Mahapurush,1965,,
SR39,The Hero,1966,Drama,India
SR40,The Adventures of Goopy and Bagha,1968,Drama,
SR45,Aranyer Din Ratri,1969,,
SR45,The Adversary,1971,Drama,
SR50,Company Limited,1972,Drama,
SR55,Ashani Sanket,1974,Drama,
SR60,Jana Aranya,1976,Drama,
SR65,The Chess Players,1977,Drama,
SR80,The Stranger,1992,Drama,India
TKg10,Gate of Hell,1954,"Drama, romantic",Japan
ToT10,"Godzilla, King of the Monsters",1954,science fiction,Japan
UsI10,After the Curfew,1954,,
xTu10,Robot Monster,1954,science fiction,
YvR3,Men Only Think of That,1954,romantic,France
YvR6,Le Grand Blond avec une Chaussure Noire,1972,thriller,France
YvR10,Courage Fuyons,1979,romantic,France
YvR15,My Mother's Castle,1981,,
YvR16,My Father's Glory,1982,,
AS10,The Indiscreet Mrs. Jarvis,1955,,
AS14,Fade In,1968,,
AS18,Dune,1984,made for TV film,
AS19,Stitches,1985,,
AS20,Appointment with Fear,1985,,
AS21,Let's Get Harry,1986,,
AS22,Morgan Stewart's Coming Home,199x,,
AS23,Ghost Fever,1987,,
AS24,I Love New York,1988,,
AS25,Starfire,1990,,
AS26,The Shrimp on the Barbie,1990,,
AS29,Brother Future,1992,,
AS30,Boy Meets Girl,1994,,
AS32,Raging Angels,199x,,
ABl10,Too Bad She's Bad,1955,comedy,Italy
ASk10,"Music, Poverty, and Pride",1955,,
BE1,Bring your Smile Along,1955,Scat,
BE2,He Laughed Last,1956,Scat,
BE3,Mister Cory,1957,Scat,
BE4,This Happy Feeling ,1958,"comedy, romantic",CN
BE5,The Perfect Furlough,1959,Scat,
BE6,Operation Petticoat,1959,comedy,
BE7,High Time,1960,comedy,
BE8,Breakfast at Tiffany's,1961,comedy,New York
BE9,Experiment in Terror,1962,thriller,Canada
BE10,Days of Wine and Roses,1962,"comedy, Drama",Canada
BE11,The Pink Panther,1963,comedy,
BE12,A Shot in the Dark,1964,comedy,
BE13,The Great Race,1965,"comedy, adventure","New York, France"
BE14,What Did you Do in the War Daddy,1966,Scat,
BE15,Gunn,1967,Scat,
BE16,The Party,1968,comedy,
BE17,Darling Lili,1970,Scat,
BE18,Wild Rovers,1971,Scat,
BE19,The Carey Treatment,1972,Scat,
BE20,Tamarind Seed,1974,,
BE21,The Return of the Pink Panther,1974,comedy,France
BE22,The Pink Panther Strikes Again,1974,comedy,France
BE23,Revenge of the Pink Panther,1976,comedy,
BE24,10,1979,soft or hard pornography,Mexico
BE25,S.O.B.,1981,comedy,
BE26,Victor/Victoria,1982,musical,"IL, France"
BE27,Trail of the Pink Panther,1982,comedy,
BE28,Curse of the Pink Panther,1983,comedy,
BE29,The Man Who Loved Women,1983,comedy,
BE30,Mickey and Maude,1984,Scat,
BE31,A Fine Mess,1986,Scat,
BE32,That's Life!,1986,Scat,
BE33,Blind Date,1987,Scat,
BE34,Sunset,1988,Scat,
BE35,Justin Case,1988,Scat,
BE36,Skin Deep,1989,comedy,
BE37,Peter Gunn,1971,Scat,
BE38,Switch,1991,comedy,
BE39,Son of the Pink Panther,1993,comedy,
BVS3,Female Jungle,1955,,
BVS10,The Brain Eaters,1975,horror,
CL1,The Night of the Hunter,1955,"Drama, horror",USA
ClS1,Bonjour Sourire,1955,,
ClS10,The Big Risk,1960,,
ClS16,Head First,1964,,
ClS22,Les choses de la vie,1969,Drama,
ClS25,C\'esar et Rosalie,1972,romantic,
ClS28,"Vincent, Francois, Paul and the others",1976,romantic,
ClS30,Une Histoire Simple,1978,,
ClS31,Mado,1978,,
ClS33,Un Mauvais Fils,1980,,
ClS36,Garcon!,1983,,
ClS40,Un coeur en hiver,1992,romantic,
ClS45,Nelly and Monsieur Arnaud,1996,romantic,
CoW1,Strom Fear,1955,,
CoW2,Maracaibo,1958,,
CoW3,Lancelot and Guinevere,1963,Drama,England
CoW5,Beach Red,1967,Drama,Pacific
CoW6,No Blade of Grass,1971,,
CoW7,Shark's Treasure,1975,,
CSG10,Jungle Moon Men,1955,adventure,Africa
DeM1,Marty,1955,Drama,New York
DeM2,The Bachelor Party,1957,,
DeM4,Desire Under the Elms,1958,Drama,USA
DeM6,The Dark at the Top of the Stairs,1960,,
DeM8,Lover Come Back,1961,comedy,New York
DeM10,That Touch of Mink,1962,romantic,"NJ, New York, Caribean"
DeM17,Night Crossing,1980,Drama,
DeM20,Separate Tables,1983,,England
DM100,Triggers in Leash,1955,thriller,USA
DM101,The Vanishing Lady,1955,thriller,France
DM200,To Trap a Spy,1965,adventure,
DM230,The Organization,1971,adventure,Canada
GFj10,I Married a Monster From Outer Space,1958,science fiction,
GFj15,I Was a Teenage Werewolf,1957,"comedy, horror",
GFj20,The Rebel Set,1959,,
GTz3,Counterfeit Coin,1955,Drama,
GTz10,Antigone,1961,Drama,Greece
HeH10,The Bar Sinister,1955,comedy,New York
HeH12,The Invisible Boy,1957,science fiction,
HLu10,Lady and the Tramp,1955,cartoon,
HVe10,Les Amants du Tage,1955,,Portugal
HVe11,Des Gens sans Importance,1955,,France
HWo1,Drei von der Tankstelle,1955,romantic,Germany
InA10,Animal World,1955,science fiction,
InA15,The Story of Mankind,1957,,
InA28,Voyage to the Bottom of the Sea,1961,adventure,
InA30,Five Weeks in a Ballon,1962,adventure,Africa
InA50,The Swarm,1978,,
IPa10,Dementia,1955,"horror, Fant",USA
JCn1,The Bespoke Overcoat,1956,Drama,
JCn2,Room at The Top,1958,,
JCn3,The Innocents,1961,thriller,
JCn4,The Pumpkin Eater,1964,,
JCn6,The Great Gatsby,1974,mystery,New York
JCn20,Something Wicked This Way Comes,1983,Fant,USA
JuA100,Salvage,1955,thriller,
JuA101,A Bullet for Baldwin,1956,thriller,
JuA102,Safe Conduct,1956,thriller,Europe
JuA103,Nightmare in 4-D,1957,thriller,
JuA104,The Night the World Ended,1957,thriller,
JuA105,"Martha Mason, Movie Star",1957,thriller,
JuA106,The West Warlock Time Capsule,1957,thriller,USA
JuA107,The Indestructible Mr.~Weems,1957,thriller,
MvS1,The Seven Little Foys,1955,comedy,
MvS2,Beau James,1957,biographical Picture,New York
MvS3,Houseboat,1958,"comedy, romantic",
MvS4,The Five Pennies,1959,"biographical Picture, musical, romantic",Canada
MvS6,On the Double,1961,comedy,England
MvS10,The Pigeon That Took Rome,1962,comedy,Italy
MvS12,A New Kind of Love,1963,"comedy, romantic",France
NPa3,The Court Jester,1956,comedy,
NPa10,The Maltese Bippy,1969,,
NPa20,"Coffee, Tea, or Me?",1973,comedy,
NPS10,Rio 40 Gauss,1955,Drama,Brazil
NPS15,Vidas Secas,1963,Drama,Brazil
NPS20,Fome de Amor,1968,Drama,Brazil
NPS25,Como era Gostoso o Meu Frances,1971,Drama,Brazil
PhD1,Prince of Players,1955,,
PhD2,A View from Pompey's Head,1955,romantic,
PhD5,Ten North Frederick,1958,romantic,
PhD9,Wild in the Country,1961,musical,
PhD10,Lisa,1962,,
PhD15,Blindfold,1966,,
PSv1,Contraband Spain,1955,,
PSv2,Stop the World - I Want to Get Off,1966,,
PSv3,Oedipus the King,1968,,
PSv4,The Best House in London,1969,,
PSv5,Secrets,1971,,
PSv6,"Those Glory, Glory Days",1983,,
PSv7,Shadey,1987,,
PSv8,Mandela,1987,biographical Picture,
PSv9,Wonderland,1989,,
PSv10,Fellow Traveller,1989,,
PSv11,Max and Helen,1990,,
PSv12,Family Pictures,1993,Drama,
PSv13,Metroland,1999,Drama,England
RAl1,The Delinquents,1955,Drama,
RAl5,The James Dean Story,1957,biographical Picture,
RAl20,The Young One,1957,thriller,USA
RAl21,Together,1958,thriller,USA
RAl50,Countdown,1968,"Drama, science fiction",Universe
RAl55,The Happy Ending,1969,Drama,
RAl56,M*A*S*H,1970,comedy,Korea
RAl62,Brewster McCloud,1971,Fant,
RAl68,McCabe and Mrs.~Miller,1971,comedy,USA
RAl69,Images,1972,Drama,
RAl70,The Long Goodbye,1973,thriller,
RAl71,Thieves Like Us,1973,Drama,MS
RAl72,California Split,1974,comedy,
RAl73,Nashville,1975,musical,TN
RAl74,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson",1976,western,USA
RAl75,3 Women,1978,Fant,AZ
RAl76,A Wedding,1978,comedy,IL
RAl80,Popeye,1980,,
RAl85,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean",1982,,
RAl87,Streamers,1983,Drama,USA
RAl88,Secret Honor,1984,biographical Picture,DC
RAl90,Vincent and Theo,1990,biographical Picture,"Holland, France"
RAl93,The Player,1992,black,Canada
RAl95,Short Cuts,1993,black,Canada
RAl98,Ready to Wear ,1994,comedy,France
RAl101,The Gingerbread Man,1997,Drama,
RAl104,Cookie's Fortune,1999,comedy,MS
RAl106,Gosford Park,2002,thriller,England
RbG10,It Came from beneath the Sea,1955,science fiction,Canada
RCo3,Swamp Women,1955,adventure,LA
RCo4,It Conquered the World,1955,science fiction,
RCo9,Cry Baby Killer,1957,,
RCo10,Not of This Earth,1957,,
RCo11,Attack of the Crab Monster,1957,science fiction,
RCo13,Carnival Rock,1957,,
RCo14,Machine Gun Kelly,1958,violence,
RCo15,"I, Mobster",1958,violence,
RCo23,The Wasp Woman,1959,horror,
RCo24,A Bucket of Blood,1959,"comedy, horror",Canada
RCo26,House of Usher,1960,horror,England
RCo27,The Little Shop of Horrors,1960,horror,
RCo30,The Pit and the Pendulum,1961,horror,
RCo32,The Premature Burial,1962,horror,
RCo33,The Intruder,1962,,
RCo34,Tales of Terror,1962,horror,
RCo35,Tower of London,1962,History,England
RCo36,The Raven,1963,Fant,
RCo37,The Terror,1963,Horr ,
RCo38,The Haunted Palace,1963,horror,England
RCo41,The Masque of the Red Death,1964,horror,
RCo43,The Tomb of Ligeia,1965,horror,
RCo44,The Wild Angels,1966,violence,
RCo45,The St.~Valentine's Day Massacre,1967,,
RCo46,The Trip,1967,,
RCo47,Bloody Mama,1970,horror,FL
RCo48,Gas-s-s!,1970,horror,"AL, TX, NM"
RCo49,von Richthoven and Brown,1971,,
RCo60,Streetwalkin',1980,soft or hard pornography,
RCo70,Watchers II,1987,horror,
RGt10,Komal Gandhar,1964,,
RGt15,Subarnarekha,1965,,
RMl1,A Man Alone,1955,western,USA
RSt100,Premonition,1955,thriller,
RSt101,Our Cook's a Treasure,1955,thriller,
RSt102,Guilty Witness,1955,thriller,
RSt103,The Cheney Vase,1955,thriller,
RSt104,You Got to Have Luck,1956,thriller,
RSt105,The Older Sister,1956,thriller,
RSt106,Shopping for Death,1956,thriller,
RSt107,Place of Shadows,1956,thriller,
RSt108,The Perfect Murder,1956,thriller,France
RSt109,Portrait of Jocelyn,1956,thriller,USA
RSt110,Never Again,1956,thriller,
RSt111,The Gentleman from America,1956,thriller,England
RSt112,The Baby Sitter,1956,thriller,
RSt113,The Hidden Thing,1956,thriller,
RSt114,Momentum,1956,thriller,
RSt115,De Mortuis,1956,thriller,
RSt116,None are so Blind,1956,thriller,
RSt117,Toby,1956,thriller,
RSt118,John Brown's Body,1956,thriller,
RSt201,The Big Caper,1957,,
RSt319,Manacled,1957,thriller,Canada
RSt320,Number Twenty-two,1957,thriller,
RSt321,The End of Indian Summer,1957,thriller,
RSt322,One for the Road,1957,thriller,
RSt323,I Killed the Count,1957,thriller,
RSt324,The Hands of Mr.~Ottermole,1957,thriller,England
RSt325,The Dangerous People,1957,thriller,WI
RSt326,The Glass Eye,1957,thriller,
RSt327,Heart of Gold,1957,thriller,USA
RSt328,Lord Arthur Savile's Crime,1958,thriller,
RSt329,The Motive,1958,thriller,
RSt330,Miss Bracegirdle Does her Duty,1958,thriller,France
RSt331,Heartbeat,1958,thriller,
RSt332,Foghorn,1958,thriller,Canada
RSt333,The Eye of Truth,1958,thriller,
RSt334,The Canary Sedan,1958,thriller,China
RSt335,Don't Interrupt,1958,thriller,
RSt336,Design for Loving,1958,thriller,
RSt337,A Man with a Problem,1958,thriller,New York
RSt338,Tea Time,1958,thriller,
RSt339,I'll Take Care of You,1959,thriller,USA
RSt340,The Waxwork,1959,"Documentary, thriller",Canada
RSt341,The Impossible Dream,1959,thriller,
RSt342,Appointment at Eleven,1959,thriller,
RSt343,Specialty of the House,1959,thriller,
RSt344,The Greatest Monster of Them All,1961,thriller,
RSt405,I Thank A Fool,1962,,
RSt410,In the Cool of the Day,1963,,
RSt440,"Goodbye, George",1963,thriller,
RSt441,The Magic Shop,1964,thriller,
RSt442,The Ordeal of Mrs.~Snow,1964,thriller,
RSt445,Consider Her Ways,1964,"science fiction, thriller",
RSt446,"The Monkey's Paw, A Retelling",1965,thriller,Bahamas
SK1,Not as a Stranger,1955,,
SK2,Pride and the Passion,1957,adventure,Spain
SK3,The Defiant Ones,1958,Drama,
SK4,On the Beach,1959,,
SK5,Inherit the Wind,1960,History,USA
SK6,Judgement at Nuremberg,1961,Drama,Germany
SK8,It's a Mad Mad Mad Mad World,1963,comedy,
SK10,Ship of Fools,1965,,Atlantic
SK12,Guess Who's Coming to Dinner,1967,Drama,Canada
SK14,The Secret of Santa Vittoria,1969,,
SK16,R.P.M.,1971,,
SK17,Bless the Beasts and Children,1971,,
SK20,Oklahoma Crude,1973,,
SK22,Bless the Beasts and Children,1973,adventure,
SK26,The Domino Principle,1977,thriller,
SK30,The Runner Stumbles,1979,,
SuH1,Children in the Classroom,1955,Documentary,
SuH2,Children Who Draw Pictures,1956,Documentary,
SuH10,Furyo Shonen,1961,Documentary,
SuH14,Kanojo to Kare,1963,,
SuH15,Te o Tanagu Kora,1963,,
SuH20,Hatsui Jigokuhen,1968,,Japan
ToG3,Will Penny,1968,,
ToG6,The Hawaiians,1970,Drama,HA
ToG8,Glass House,1972,,
ToG9,Lady Ice,1973,,
ToG10,Breakout,1975,,
ToG15,Breakheart Pass,1976,thriller,
ToG20,QB VII,1980,,
ToG22,The Greatest,1980,biographical Picture,
VDa10,The Benny Goodman Story,1955,"musical, BiopP",IL
WiF10,John and Julie,1955,"comedy, romantic",England
AbB1,The Price of Fear,1956,,
ABd,The Young Guns,1956,violence,
ABd4,I Bury the Living,1957,horror,
AVL2,The Abductors,1956,Drama,
AVL6,McLintock,1963,,
AVL7,Shenandoah,1965,Drama,VA
AVL9,The Way West,1966,western,"MO, Oregon"
AVL10,Bandolero!,1968,western,"Mexico, AZ"
AVL11,The Undefeated,1969,western,AZ
AVL13,Hellfighters,1971,violence,USA
AVL17,One More Train to Rob,1971,,
AVL18,Something Big,1971,,
AVL19,The Abductors,1971,,
AVL21,The Train Robbers,1973,,
AVL29,Fantastic Journey,1977,,
AVL30,The Wild Geese,1978,adventure,
AVL35,The Sea Wolves,1980,adventure,
CD7,Nothing But the Best,1963,,
CD8,What's New Pussycat?,1965,comedy,France
CD10,Here we go Round the Mulberry Bush,1967,,
CD11,Luv,1967,,
CD20,Old Dracula,1973,horror,
CD22,Vampira,1974,comedy,
CD28,The Thief of Bagdad,1981,Fant,
CD29,Charlie Chan and the Curse of the Dragon Queen,1981,adventure,
CD31,The Scarlet Pimpernel,1982,,
CD33,A Christmas Carol,1982,,
DMG1,Johnny Concho,1956,,
DMG2,The Delicate Delinquent,1957,Comd ,
FCk1,Whodunit,1956,thriller,
FCk2,The Rose Garden,1956,thriller,LA
FiC1,Patterns of Power,1956,Drama,New York
FiC3,Big Hand for a Little Lady,1966,,
FiC4,How to Save A Marriage,1967,,
FiC5,Prudence and the Pill,1968,,
FiC11,Miracle on 34th Street,1973,Drama,New York
FiC13,This Is The West That Was,1974,,
FiC20,A Love Affair: The Eleanor and Lou Gehrig Story,1980,biographical Picture,
FrE10,The Violent Years,1956,soft or hard pornography,
FrL10,Great Locomotive Chase,1956,adventure,USA
GeP10,Murder She Said,1963,Mystp,England
GeP15,Murder at the Gallop,1963,mystery,England
GeP15,Murder Most Foul,1964,mystery,England
GeP18,Murder Ahoy,1964,mystery,England
GeP25,Ten Little Indians,1965,mystery,England
GeP40,The Electric Horseman,1979,western,
GeP45,,1999,,
GOw10,Kiss Before Dying,1956,,
GOw15,Screaming Mimi,1958,,
GOw20,Agent for H.A.R.M.,1966,,
HeD100,The Belfry,1956,thriller,USA
HeD101,The Creeper,1956,thriller,USA
HeD102,Fog Closing In,1956,thriller,USA
HeD103,Kill with Kindness,1956,thriller,
HeD104,The Better Bargain,1956,thriller,
HeD105,My Brother Richard,1957,thriller,
HeD106,A Bottle of Wine,1957,thriller,
HeD107,The Cream of the Jest,1957,thriller,
HeD108,Father and Son,1957,thriller,
HeD109,Sylvia,1958,thriller,
HeD110,The Return of the Hero,1958,thriller,
HeD111,The Way Up to Heaven,1958,thriller,
HeD112,Little White Frock,1958,thriller,
HeD113,The Morning After,1959,thriller,
HeD114,The Last Dark Step,1959,thriller,
HeD115,The Diamond Necklace,1959,thriller,
HeD116,The Dusty Drawer,1959,thriller,
HeD117,Coyote Moon,1959,thriller,
HeD118,The Blessington Method,1959,thriller,
HeD119,Graduating Class,1959,thriller,
HeD120,The Cure,1960,thriller,Brazil
HeD121,"Mother, May I go out to Swim?",1960,thriller,USA
HeD122,Outlaw in Town,1960,thriller,USA
HeD123,Summer Shade,1961,thriller,MA
HeD124,The Door Without a Key,1962,thriller,
HeD125,The Star Juror,1963,thriller,
HeD126,A Home Away From Home,1963,thriller,
HeD127,Nothing Ever Happens in Linvale,1963,thriller,
HuC4,The Third Voice,1959,,
HuC7,The Night of the Following Day,1969,thriller,
HuC1,title,1956,,
IML100,Jonathan,1956,thriller,
IML101,Crackpot,1957,thriller,Canada
IML102,Malice Domestic,1957,thriller,Canada
JaK4,The Shop on Main Street,1964,,
JAn1,The Rainmaker,1956,Drama,USA
JAn2,The Matchmaker,1958,,
JAn6,Tomorrow,1972,,
JNs100,Help Wanted,1956,thriller,
JNs101,The Orderly World of Mr.~Appleby,1956,thriller,
JNs102,The Legacy,1956,thriller,
JNs103,Crack of Doom,1956,thriller,
JNs104,A Man Greatly Beloved,1957,thriller,MA
JNs105,The Mail Order Prophet,1957,thriller,
JNs106,Reward to Finder,1957,thriller,
JNs107,Rainy Day,1957,thriller,
JNs108,The Percentage,1958,thriller,
JNs109,The Equalizer,1958,thriller,
JNs110,Meeting in Paris,1958,thriller,France
JNs111,Bull in a China Shop,1958,thriller,
JNs112,The Safe Place,1958,thriller,
JNs210,Summer Magic,1963,romantic,MA
JqR5,Le Coup du Berger,1956,,
JqR10,Paris Nous Appartient,1960,,France
JqR15,La Religieuse,1956,,
JqR17,Paris Belongs to Us,1962,thriller,France
JqR20,L'Amour Fou,1968,Drama,
JqR23,Out 1,1971,Drama,
JqR25,Celine and Julie Go Boating,1974,"comedy, romantic",France
JqR30,La Vengeresse,1976,,
JqR35,Merry Go Round,1978,,
JqR43,Hurlevent,1985,,
JqR50,La Belle Noiseuse,1991,Drama,France
JqR55,Divertimento,1993,Drama,France
JuB100,Alibi Me,1956,thriller,USA
JuB101,Conversation Over A Corpse,1956,thriller,
JuB102,The Three Dreams of Mr.~Findlater,1957,thriller,
JuB103,Night of the Execution,1957,thriller,
JuB104,Touch\'e,1959,thriller,
LMa2,Frantic,1957,Cops and Robbers,
LMa3,The Lovers,1958,,
LMa4,Zazie dans le Metro,1961,comedy,France
LMa5,A very Private Affair,1962,romantic,
LMa6,Le fue Follet,1963,,
LMa10,Viva Maria!,1965,comedy,South America
LMa17,Le Voleur,1967,,
LMa18,Souffle au Coeur,1971,romantic,France
LMa19,Lacombe Lucien,1975,,
LMa21,Pretty Baby,1978,Drama,LA
